Item_MRP,Item_Weight,Item_Outlet_Sales
194.411,19.7,5106.686
113.1886,NA,111.1886
164.121,10.5,1794.331
114.3492,7.655,1853.5872
146.5076,8.235,1625.8836
119.4756,20.6,1090.5804
122.1098,19.35,2892.2352
170.2448,9.5,170.4448
183.5608,5.305,551.2824
47.406,9.8,978.726
101.699,9.6,2992.771
79.6986,13,1480.0734
113.0176,17.6,2862.94
83.4224,14.3,681.7792
172.3422,10.3,5690.5926
62.2194,15.1,185.7582
176.7028,6.03,1416.8224
192.6162,7.68,5580.0698
46.8744,20,905.488
96.3094,15.85,2856.282
117.6492,15.2,347.5476
164.7184,12.15,3962.8416
222.6088,19.35,6040.1376
45.4718,NA,1323.6104
157.5604,NA,5704.5744
125.1388,8.85,1114.5492
49.5376,19.85,1006.6896
38.8138,19.1,690.4346
125.8362,17,2516.724
102.0648,11.15,1038.648
110.757,12.35,1208.427
103.3306,20.85,522.653
255.7988,NA,9251.9568
263.291,7.035,525.982
122.0098,4.785,2048.6666
254.2672,NA,10993.6896
40.348,17.25,39.948
153.4314,9.3,2482.1024
78.8986,17.25,1635.8706
153.1998,17.85,3383.5956
101.6674,NA,1426.1436
217.585,9.8,4327.7
127.1336,18.85,3579.3408
158.2604,9.695,2693.8268
138.118,10,1957.452
172.9422,16.6,2931.5174
259.6962,18.25,5438.9202
170.579,5.82,509.337
62.151,9.31,1201.769
214.0218,18.25,2564.6616
178.337,19.7,1411.496
127.1652,6.865,1291.652
184.4608,11.35,4042.7376
169.0816,17.7,5201.2296
124.6046,NA,2863.6058
177.866,20.85,1078.596
97.0068,17.25,1846.9292
38.419,15.35,476.047
151.805,13.65,2696.49
49.1034,15.2,194.4136
178.0344,6.38,535.3032
56.293,NA,2546.685
97.2726,6.905,195.7452
110.1544,NA,111.8544
183.9924,NA,6478.234
44.777,15.7,605.878
177.0054,15.2,2976.7918
182.1608,NA,5880.3456
222.0772,NA,889.5088
112.9176,NA,3435.528
93.0462,8.355,1110.5544
122.173,12.15,2586.633
238.7564,13.35,1906.8512
122.373,17,2586.633
93.1804,17.35,1378.206
88.383,NA,89.883
115.0518,9.1,683.1108
54.1298,6.13,1348.245
55.4272,NA,111.8544
226.9062,19.2,4514.124
233.8616,8.895,937.4464
188.1872,19.75,2458.1336
264.3568,10.895,4745.8224
91.0146,NA,3466.1548
154.463,10.3,2503.408
148.2418,19.1,3089.9778
111.3544,4.555,1342.2528
114.0492,NA,3938.8728
184.0608,16.2,2021.3688
84.1224,8.975,170.4448
128.7994,21.1,1927.491
110.2912,17.75,873.5296
142.2838,12.8,421.4514
98.1726,6.905,587.2356
141.8838,10.195,280.9676
87.3856,5.785,878.856
236.0248,NA,6636.6944
162.4894,7.96,1779.6834
98.7384,8.3,492.692
145.5786,5.46,3900.9222
228.6352,13.35,3435.528
185.424,5.46,5219.872
165.7868,NA,4913.604
180.3318,20.75,4149.9314
119.0098,6.59,2530.7058
151.934,7.55,1837.608
192.7478,20.85,2131.2258
192.5136,18.85,2916.204
218.4824,15.2,1528.6768
152.4656,10.1,2934.8464
262.7226,10,3171.8712
100.27,8.985,998.7
99.7358,11.5,1105.8938
61.5536,NA,918.804
48.6376,19.85,575.2512
234.2958,21.1,3739.1328
112.6544,4.555,2684.5056
193.8478,20.85,2712.4692
230.2694,7.905,4567.388
228.4694,6.78,5480.8656
186.224,NA,5033.448
185.9266,15,2581.9724
164.8868,17.6,2456.802
77.8012,13.8,227.7036
163.821,5.11,2120.573
43.5744,8.71,407.4696
113.6834,7.235,230.3668
89.8804,12.3,1286.3256
93.1146,6.96,2189.1504
89.6514,18,1859.5794
85.5198,6.28,1744.396
158.7578,10.5,2246.4092
171.0106,14.15,4106.6544
47.506,9.8,186.424
44.7744,15.85,181.0976
84.854,10.3,778.986
156.2314,17.6,2947.4966
86.4198,NA,1918.8356
177.037,10.3,3705.177
159.5578,9.195,1283.6624
261.3252,12.8,3410.2276
126.7994,10,1284.994
40.5822,17.25,785.644
49.3008,NA,1518.024
187.7898,20.2,2245.0776
175.2028,7.5,4427.57
100.7332,7.895,1230.3984
195.5452,15.75,1174.4712
162.8526,NA,493.3578
196.2426,13.65,2570.6538
60.6536,20.1,980.0576
259.7936,13.65,2609.936
176.3396,12.3,1395.5168
109.5228,NA,3426.2068
258.3278,21.35,7028.8506
76.3986,7.72,1402.1748
165.1526,12.1,164.4526
159.5578,14.85,2085.9514
120.5414,NA,365.5242
231.3668,16,4607.336
97.3042,8.395,1091.2462
225.172,7.365,3395.58
89.583,20.5,1797.66
257.2962,18.25,517.9924
140.2496,NA,4093.3384
214.5192,7.475,2804.3496
164.6184,12.15,3797.7232
172.0422,7.97,5690.5926
217.1192,15.25,3235.788
225.6062,16.35,1579.9434
158.1604,11.1,1901.5248
177.8686,11.8,4621.9836
98.6726,14.3,782.9808
36.6532,13.65,755.0172
86.2856,16.75,1406.1696
93.1804,16.25,1194.4452000000001
81.2618,18,402.809
125.2678,20.2,127.1678
121.5414,15,2436.828
122.9072,NA,4532.7664
193.5478,NA,4649.9472
241.6828,NA,4873.656
77.2986,13,1246.3776
262.9594,14.65,5233.188
153.9998,NA,5229.1932
152.2998,5.88,3075.996
57.3246,12.35,1332.2658
169.6474,9,2526.711
158.4604,10.395,158.4604
111.786,10.195,1697.79
115.7518,NA,5351.0346
158.9604,9.695,1743.0644
48.8034,19.35,340.2238
146.6102,16.7,2770.3938
128.4678,5.985,508.6712
103.7964,8.85,210.3928
180.266,15.7,1617.894
198.8742,12.5,5773.1518
65.6168,19.35,383.5008
79.8986,7.72,1090.5804
162.1578,17.2,1283.6624
166.5474,NA,4379.6324
125.7046,NA,3237.1196
163.9842,NA,331.5684
208.3954,8.895,1041.977
195.311,20.2,3338.987
120.0756,20.5,2302.3364
165.2868,17.6,3111.9492
106.8622,11.15,2011.3818
121.9098,NA,3374.2744
167.2816,19.6,2013.3792
147.7102,10.895,1895.5326
114.2492,13.85,1853.5872
159.7604,15.1,2693.8268
125.2362,15,1384.1982
179.9318,12.85,2706.477
194.1478,16.85,1162.4868
44.477,15.5,865.54
41.048,15.85,479.376
174.837,21.2,5469.547
148.3392,13.35,3877.6192
46.6086,6.11,624.5204
44.906,13,652.484
118.9124,NA,2844.2976
266.5884,NA,1324.942
115.6808,6.425,1406.1696
195.111,NA,5303.097
124.6388,12,2105.2596
120.344,7.535,3835.008
190.9162,7.68,5195.2374
48.6034,14.7,194.4136
263.0226,10.3,6079.4198
76.2012,13.8,1669.8264
114.715,10.1,815.605
64.251,7.785,1328.271
54.893,13.8,679.116
81.7618,11.8,966.7416
171.1106,10.5,3593.3226
58.7588,NA,400.8116
124.2362,19.7,1887.543
98.441,NA,96.541
167.1184,NA,2476.776
134.4942,15.1,1854.9188
74.9696,16.2,2162.5184
96.3094,11.3,666.4658
175.7712,NA,351.5424
180.1976,NA,181.0976
108.6912,19.7,2183.824
188.0556,20.6,2065.3116
223.5088,9.5,4697.8848
96.1068,13.5,1846.9292
186.3924,13.65,1665.8316
97.7384,7.27,591.2304
144.747,NA,143.147
231.201,6.86,6201.927
47.5034,14.7,972.068
211.9218,NA,3419.5488
45.2744,9.195,679.116
54.2982,14.15,1104.5622
60.4562,12.3,1777.686
116.7834,11.8,2303.668
110.0912,13.6,1965.4416
178.2686,11.6,1955.4546
43.6744,15,407.4696
105.628,7,1384.864
168.4158,13.1,1504.0422
197.7426,11.3,2570.6538
73.838,12.3,1245.046
248.175,10,3495.45
247.2776,NA,743.0328
82.4934,6.98,982.7208
107.0622,19,1376.2086
172.5106,17,2053.3272
152.3708,15.15,3159.8868
49.4376,NA,191.7504
40.8138,NA,1543.3244
146.9418,8.355,1029.9926
224.4404,12.15,1800.3232
40.048,17.25,399.48
144.6102,6.46,2916.204
175.3028,NA,3719.1588
262.2568,5.78,5273.136
151.9682,18.7,3354.3004
180.3318,19.2,3428.2042
240.1564,NA,7150.692
81.8618,NA,161.1236
147.7734,NA,4602.6754
245.646,NA,3695.19
39.9454,7.35,377.5086
81.6276,20.35,1787.0072
88.9198,NA,3139.9128
189.7188,17.85,2285.0256
231.33,4.615,4660.6
47.2744,15,679.116
145.8444,NA,3773.7544
56.7614,12.1,1049.9666
187.324,11.65,1864.24
104.4332,NA,307.5996
262.1568,15.5,527.3136
158.5578,9.195,2406.867
43.2796,15.1,123.8388
140.3838,5.095,1826.2894
142.5786,15.1,3323.0078
165.3526,12.1,3453.5046
263.791,6.235,2103.928
121.8414,15,243.6828
39.1164,NA,1235.7248
232.3668,10.65,3685.8688
114.2492,9.8,463.3968
173.408,18.25,1038.648
62.0168,NA,1534.0032
251.8698,19.6,3551.3772
144.247,17,3149.234
190.2872,9.6,4727.18
173.5422,8.51,5000.8238
150.3392,5.88,447.4176
60.2878,8.905,1151.1682
258.8988,NA,3083.9856
183.8292,8.85,2554.0088
177.2028,20.7,3364.9532
216.6192,NA,215.7192
209.627,6.3,3984.813
144.6102,17.5,2187.153
92.312,NA,372.848
40.1164,5.765,540.6296
186.924,17.75,3169.208
229.0036,5.035,4326.3684
94.1462,8.355,2221.1088
63.0536,6.13,1225.072
143.3128,10.5,1438.128
119.144,12.5,3235.788
45.4744,NA,1041.3112
150.4734,20.75,890.8404
93.0436,NA,2363.59
179.066,13.35,2696.49
163.2894,7.96,4530.1032
175.237,8.92,2117.244
121.8098,6.635,2048.6666
106.7938,15.5,3215.814
62.4536,6.13,1225.072
154.434,7.315,1378.206
46.1718,16,94.5436
146.576,16.85,439.428
94.4094,15.85,1047.3034
43.4744,15,543.2928
172.3422,19.1,2586.633
105.4622,19,952.7598
84.654,13.5,1211.756
99.8674,16.75,2342.9502
95.9068,NA,3207.8244
85.9566,9.195,1691.132
173.8738,19.35,2432.8332
224.1772,11.8,2890.9036
40.6454,10.6,167.7816
115.5834,13.65,1382.2008
158.263,14.85,2659.871
48.2034,NA,97.2068
60.1562,13.5,1599.9174
150.005,5.635,1797.66
92.4146,7.405,1459.4336
177.0712,NA,351.5424
51.9008,11.35,708.4112
153.8024,NA,7741.9224
109.3596,16.1,1186.4556
80.9276,17.7,487.3656
188.853,13.1,3225.801
96.5726,14.3,2251.0698
244.317,NA,8262.578
114.3176,8.6,1946.7992
264.5568,5.78,6327.7632
91.8462,8.195,2313.655
184.824,13.65,3355.632
102.3016,17.35,1619.2256
246.646,20.25,2463.46
230.5352,NA,687.1056
252.3356,16.1,3815.034
89.7856,NA,966.7416
113.2202,17.6,2025.3636
148.4418,18,4119.9704
99.0384,12.5,197.0768
94.4094,9.065,2856.282
195.5478,16.85,4262.4516
228.4668,16,2534.0348
181.6292,9.3,2371.5796
37.9848,6.215,782.9808
226.6036,20.1,6831.108
170.5422,8.77,2759.0752
95.141,16.25,2220.443
150.4708,15.15,2106.5912
159.5604,13.15,1901.5248
117.615,12.15,1514.695
41.8454,NA,41.9454
197.5452,20.85,4306.3944
247.2092,18.2,3486.1288
36.6506,8.3,455.4072
120.1098,6.195,2892.2352
216.4166,15.1,2830.3158
130.7942,11.5,2782.3782
105.4622,19,1905.5196
120.2098,10.5,602.549
210.6612,8.8,2508.7344
264.1884,NA,264.9884
160.4262,17.75,3182.524
39.8506,NA,37.9506
242.1538,17.75,4326.3684
123.373,20.75,2093.941
60.6562,16.7,592.562
55.5588,NA,1145.176
40.248,13.85,319.584
191.1504,15.35,1725.7536
177.3002,12.1,3044.7034
118.515,12.15,1398.18
74.8012,NA,303.6048
106.128,16.35,1917.504
160.1578,NA,3048.6982
111.8518,7.27,2277.036
246.9802,13.8,5896.3248
240.3538,20.25,4086.0146
65.7826,9.3,968.739
125.6046,14.15,1618.5598
164.5526,NA,2302.3364
154.8972,8.115,1713.7692
190.8872,NA,945.436
120.1124,11.1,1896.1984
96.7384,12.5,2759.0752
84.6908,9.8,1006.6896
253.1014,19.7,2805.0154000000002
95.9726,14.3,2153.1972
213.5902,19.75,4460.1942
89.4172,18.5,1605.9096
174.1396,NA,4012.1108
199.0426,12.35,3361.6242
156.9604,NA,4278.4308
169.7764,5.365,3263.7516
97.2384,NA,2660.5368
82.8592,20.5,908.1512
49.5376,8.71,1198.44
109.4596,NA,1833.6132
48.1718,16,756.3488
171.6422,17.6,3793.7284
118.9466,20.7,353.5398
61.922,13,1557.972
195.811,20.2,2553.343
232.7616,20.35,2812.3392
101.1358,18.6,1105.8938
46.206,NA,1304.968
229.9352,13.35,2519.3872
120.9072,17.85,2817.6656
105.528,16.35,2024.032
263.791,14.85,4207.856
183.1608,21.25,2756.412
242.7828,14.15,3167.8764
145.9418,17.2,1765.7016
161.592,NA,4314.384
107.4622,10.85,529.311
233.2958,20.35,4206.5244
124.802,16.35,253.004
191.6846,9.3,3057.3536
231.8958,NA,8413.0488
196.5452,15.75,3131.9232
253.2698,14.85,2283.0282
243.6802,18.6,5896.3248
256.4646,16.35,515.3292
226.1404,9.695,3375.606
130.0284,15.15,3559.3668
88.9856,14.3,1669.8264
194.8794,10.895,585.2382
165.1868,8.39,2784.3756
151.934,18.35,306.268
116.3492,15.2,2548.6824
259.4646,20.2,2061.3168
172.3106,NA,5475.5392
185.6924,8.71,3331.6632
163.1184,12.15,3467.4864
232.0326,8.06,3003.4238
130.6652,11.5,258.3304
187.3214,14.85,4333.6922
45.2402,11.8,1148.505
143.5128,14.7,2444.8176
221.2456,NA,663.1368
214.1218,18.75,4488.1578
115.1834,7.235,1382.2008
211.5586,NA,4432.2306
150.9024,19.6,3795.06
92.2488,7.27,814.9392
42.0796,15.1,454.0756
243.5486,7.81,488.6972
125.5046,7.81,3237.1196
266.8884,6.465,1059.9536
220.8456,NA,4199.8664
100.5042,10.8,1884.8798
196.8452,9.5,3523.4136
125.5388,20.7,2105.2596
235.9616,8.895,1874.8928
125.2704,15.6,2628.5784
214.5534,9,3440.8544
120.9098,19.35,1687.1372
102.599,19.7,2063.98
44.0402,NA,91.8804
160.7894,5.825,1617.894
140.6154,NA,4538.0928
233.8642,12.85,2323.642
172.4422,12.85,4483.4972
139.918,17.5,419.454
221.1114,17,4434.228
111.1912,7.05,1965.4416
264.0568,5.78,2109.2544
229.0352,15.2,2290.352
178.437,NA,3175.866
169.279,11.35,2376.906
257.7304,17.5,5683.2688
95.541,16.25,1544.656
179.7318,12.85,2165.1816
122.4098,NA,3012.745
109.9228,8.84,1547.3192
58.3562,NA,1125.8678
107.5912,17.75,1528.6768
143.347,6.38,858.882
153.2998,NA,3998.7948
57.1272,10.65,279.636
75.0354,13.1,902.8248
145.7128,NA,4026.7584
143.1154,10.195,2410.8618
131.2626,6.67,2098.6016
103.8674,5.32,509.337
133.1626,NA,2492.0894
144.3444,12.1,1161.1552
232.73,13.85,6291.81
125.602,16.35,3036.048
192.8504,18.35,2876.256
102.0332,15.5,102.5332
150.4734,12.1,2078.6276
148.2734,12.1,3266.4148
85.2908,19.25,671.1264
183.3924,8.71,3146.5708
170.9106,10.5,3251.1014
240.8222,11.6,3585.333
55.9246,16,405.4722
214.6218,6.865,1923.4962
159.5604,10.395,2852.2872
259.0646,8.05,4380.2982
264.2252,5.785,3934.878
191.653,10.3,5313.084
103.099,12.5,722.393
92.5436,7.63,1607.2412
78.396,13.5,1438.128
101.299,17.5,722.393
112.0518,NA,113.8518
150.5392,8.21,1043.9744
110.9544,11.65,335.5632
119.8124,18.5,4029.4216
78.7986,7.72,856.8846
149.4392,5.88,1640.5312
262.3594,6.85,3924.891
176.1712,NA,3691.1952
128.89940000000001,7.52,2055.9904
81.2302,13.65,2059.9852
46.2086,NA,802.9548
185.2608,6.985,2940.1728
240.6222,NA,4302.3996
248.9092,9.3,498.0184
74.767,12.1,2220.443
145.3418,5.98,2354.2688
266.2884,9,2914.8724
160.6578,7.145,2246.4092
211.7244,19,2752.4172
35.6848,7.855,335.5632
156.1314,19.5,2792.3652
92.7778,8.71,1032.6558
173.908,11.5,1211.756
244.3144,18.85,5635.3312
98.77,13.65,1697.79
114.386,6.135,1018.674
146.9102,5.655,1749.7224
261.291,14.85,10256.649
153.7682,20.75,1829.6184
234.859,10,1181.795
263.6226,10.3,6608.065
156.1288,5.675,2828.3184
98.9726,5.51,1565.9616
33.9216,17.75,830.9184
113.1544,17.75,1006.6896
189.2188,8.365,4570.0512
200.4742,NA,398.1484
128.2994,10,1413.4934
250.1092,18.2,5727.2116
163.3868,19.35,3439.5228
143.7812,NA,4986.842
141.447,7.39,2290.352
163.821,7.945,1794.331
157.0972,16,4673.916
59.2536,20.1,735.0432
94.4778,20.6,93.8778
196.5794,8.575,5267.1438
47.9034,17.7,729.051
125.4678,20,127.1678
256.0646,5.695,1288.323
164.721,5.11,3588.662
178.166,15.25,4853.682
177.837,NA,6704.606
110.357,18.25,2087.283
170.6132,15.6,6595.4148
76.3986,13,778.986
147.3734,7.02,2524.0478
177.537,19.7,3175.866
112.5518,9.1,341.5554
249.9092,8,249.0092
240.9196,17.75,4579.3724
156.4314,19.5,2326.971
145.276,7.685,3515.424
188.7214,9.6,376.8428
45.5718,19.6,47.2718
163.6868,17.6,163.7868
63.6194,15.6,743.0328
108.4938,12.65,1500.7132
94.4462,NA,2036.0164
112.1518,NA,3870.9612
159.5604,14.5,1426.1436
116.5808,6.425,2460.7968
176.9344,9.695,5888.3352
56.1614,19.6,828.921
152.8366,20.7,2569.3222
34.9874,12.6,529.311
104.2306,8.275,3658.571
106.1964,NA,210.3928
128.102,19.85,1265.02
55.2588,7.36,229.0352
82.7276,20.35,162.4552
183.7924,17.7,2221.1088
176.937,NA,352.874
112.6176,8.39,2175.8344
81.6592,9.195,1403.5064
152.334,8.93,2143.876
59.2562,15.7,296.281
246.3776,16.7,1981.4208
95.0752,NA,2588.6304
194.1478,20.5,2906.217
163.7526,NA,1973.4312
112.286,11.65,452.744
153.5024,20.75,2428.8384
157.563,NA,1721.093
41.7454,16.2,83.8908
239.4538,10.195,4566.7222
73.4696,NA,298.2784
233.03,13.3,5359.69
37.4848,6.215,111.8544
90.5514,6.67,974.0654
255.5356,12.6,9664.7528
254.7698,12.15,5834.4054
117.2124,16.6,1422.1488
128.131,NA,1687.803
103.6648,20.85,2285.0256
101.7358,11,1508.037
185.5924,15.6,3146.5708
217.685,NA,432.77
194.5794,10.195,4096.6674
105.099,12.6,1444.786
255.7646,20.2,5410.9566
116.5124,18,355.5372
96.7752,6.75,1342.2528
158.1946,12.35,1104.5622
173.108,7.59,2077.296
190.5846,14.8,3630.6074
161.721,5.11,2446.815
177.4344,6.38,1784.344
87.7198,8.3,1569.9564
143.8102,16.7,4811.7366
156.5288,NA,4870.9928
185.2898,9.695,3367.6164
184.795,8.235,1464.76
112.1886,10.195,667.1316
119.244,10.695,3475.476
109.857,8.38,2306.997
153.0024,11.65,455.4072
52.0666,9.195,615.1992
88.6198,8.1,1569.9564
152.9366,18.6,453.4098
234.659,17.6,8508.924
148.0418,20.25,1177.1344
53.3614,5.98,331.5684
207.8954,18.75,2292.3494
255.333,5.82,4870.327
153.3682,8.52,914.8092
178.4028,15.5,1239.7196
182.7976,16.7,1810.976
258.1304,9.6,2324.9736
151.4024,9.13,1973.4312
78.296,10.5,1438.128
249.7434,17,4221.8378
211.6902,NA,4247.804
46.4744,9.195,950.7624
117.8492,10.1,1621.8888
140.5154,8.18,1701.7848
122.6756,8.655,2302.3364
122.9388,17.85,3095.97
229.8668,10.65,4146.6024
99.27,13.65,2596.62
261.191,17.25,3155.892
169.7448,9.5,3579.3408
63.6168,16.7,1342.2528
141.1154,8.6,425.4462
54.3956,19.25,1201.1032
222.0798,11,2864.9374
237.7564,9.895,3813.7024
143.4786,14,1589.2646
226.972,7.365,3848.324
90.2514,20.85,619.8598
93.412,7.64,1491.392
121.2098,NA,120.5098
103.3674,17.7,2546.685
90.4514,7.97,1328.271
33.1216,12.35,519.324
63.2168,8.42,703.0848
170.3106,NA,3422.212
93.2436,6.305,2079.9592
49.8692,5.92,1133.1916
260.2304,15.1,4908.2776
177.5712,17.35,527.3136
89.9146,7.405,1550.6482
128.7678,6.405,3052.0272
178.066,19.7,3954.852
162.721,17.7,978.726
161.8868,17.6,4094.67
39.7506,15.85,721.0614
185.1266,17.5,4795.0916
150.8024,NA,3339.6528
140.8154,9.6,1843.6002
158.063,11,2659.871
240.188,20.75,5992.2
89.4146,NA,2645.2234
118.0124,16.6,592.562
199.7426,12.5,593.2278
82.425,7.02,1414.825
147.6418,19.1,1471.418
262.6252,5.785,524.6504
40.3164,11.65,502.0132
190.1872,19,567.2616
197.811,5.19,2946.165
196.311,14.15,3338.987
183.7608,16.2,2940.1728
78.8986,7.72,623.1888
56.2588,18.6,1030.6584
76.5354,8.35,1805.6496
55.6588,18.6,114.5176
264.0884,NA,4504.8028
129.8336,19,3451.5072
207.4296,8.895,2492.7552
78.5618,18,402.809
144.7786,15.1,2600.6148
91.8488,NA,2716.464
75.8696,20.5,2386.2272
259.7962,NA,8028.8822
93.3778,20.6,1314.2892
218.7166,15.85,4136.6154
187.7556,20.6,3004.0896
187.853,10.3,2656.542
55.2588,NA,2748.4224
111.3202,17.6,337.5606
101.0016,11.35,2631.2416
112.2886,10.195,2557.3378
138.518,17.5,2376.906
56.0614,NA,2597.2858
40.948,11,319.584
47.7692,5.92,492.692
232.73,13.3,2796.36
45.1086,18.2,669.129
42.3112,9.395,980.0576
96.3752,6.75,1342.2528
133.1942,15.7,2782.3782
162.8868,8.39,327.5736
47.4692,NA,1576.6144
244.917,9.6,2916.204
151.3366,11.1,3022.732
108.9938,12.8,1071.938
46.106,12.85,792.302
231.9668,13.65,3225.1352
146.6102,NA,1895.5326
261.591,7.935,3155.892
74.967,NA,229.701
189.9846,16.1,191.0846
41.8112,7.645,894.8352
110.7228,8.775,331.5684
57.2272,10.65,1174.4712
95.012,7.64,1864.24
93.2146,7.325,1733.0774
94.741,8.645,1061.951
55.7956,8.97,1037.3164
219.3482,NA,219.0482
198.6742,5.405,2388.8904000000002
90.6462,NA,2406.2012
240.1538,10.195,1442.1228
103.5332,6.935,1230.3984
159.0262,NA,159.1262
152.2682,8.88,1829.6184
162.521,NA,4567.388
145.3786,9.3,2745.0934
169.4474,9,4211.185
146.0102,21.25,2916.204
59.2246,12.35,984.7182
124.3704,NA,3004.0896
43.9428,16.85,351.5424
49.8034,14.7,631.8442
173.9422,8.63,4138.6128
261.291,7.935,2892.901
112.7176,NA,1832.2816
126.7704,19.85,1752.3856
37.5164,5.765,656.4788
240.5538,17.75,3845.6608
55.5588,NA,229.0352
181.895,8.235,732.38
43.4086,NA,847.5634
55.0298,6.13,539.298
127.2362,9.1,1635.8706
121.4072,18.7,2450.144
261.7568,15.5,1845.5976
156.7972,10.695,3427.5384
220.8456,6.695,5084.0488
229.8668,16,4837.7028
62.6168,5.59,639.168
197.0742,11.35,2587.9646
93.8804,12.3,1470.0864
102.4016,NA,2428.8384
248.775,17.75,3745.125
178.566,17.75,2516.724
245.0144,NA,3185.1872
35.2874,NA,988.0472
110.257,12.35,1757.712
113.9176,16.7,2519.3872
167.0816,19.35,1510.0344
112.0202,15.7,337.5606
196.1136,NA,6026.8216
124.902,18.7,2909.546
59.5904,7.06,761.6752
52.4008,11.35,809.6128
62.7194,NA,123.8388
90.9146,6.96,1459.4336
54.7298,NA,107.8596
37.919,NA,768.999
184.195,13.15,2746.425
146.7102,NA,4374.306
102.7332,14.5,205.0664
177.4028,7.5,354.2056
114.8492,15.2,1506.0396
226.2404,11.6,1800.3232
102.0016,9,1518.024
119.7098,19.35,1325.6078
228.0352,15.2,458.0704
97.5752,20.2,1534.0032
45.2744,NA,905.488
87.4198,NA,2267.7148
171.0764,5.365,3263.7516
173.6738,21.2,2954.1546
150.6708,11.15,2106.5912
112.7518,19.35,683.1108
33.3874,13.5,282.2992
188.1872,9.6,1701.7848
91.7488,12.5,1358.232
36.3506,15.85,607.2096
141.7838,10.195,1685.8056
178.6028,20.2,2302.3364
161.8894,7.96,2750.4198
45.4086,20,981.3892
133.0626,6.425,1442.7886
262.7568,NA,7646.0472
170.9106,12.1,1539.9954
82.2276,11.6,243.6828
179.166,NA,359.532
236.9932,9.395,4242.4776
147.0418,17.2,2354.2688
188.9872,7.42,2458.1336
142.0154,18.25,2127.231
193.3794,NA,8388.4142
94.641,17.6,2799.689
148.705,NA,1797.66
155.1998,6.825,2460.7968
208.9296,7.405,2700.4848
250.5724,15.7,4026.7584
75.667,15.6,1301.639
44.2086,9.6,44.6086
144.0102,NA,5394.9774
163.1526,NA,3946.8624
88.183,NA,1438.128
139.0838,10.195,3652.5788
172.4422,19.1,3621.2862
175.937,8.895,529.311
262.291,8.945,1314.955
103.7648,10.3,2804.3496
155.2972,16,3894.93
34.3874,6.385,388.1614
47.9034,13,583.2408
150.9366,20.1,3476.1418
189.2846,11.1,3630.6074
35.4874,5.175,388.1614
88.254,11.5,1298.31
73.7038,16.75,1404.1722
102.3332,NA,1948.1308
261.591,17.25,3418.883
155.3998,5.88,2153.1972
54.2956,NA,1310.2944
147.6076,7.3,3251.7672
143.0128,7.075,1150.5024
59.7536,6.365,980.0576
125.202,NA,2783.044
247.0802,9.3,1228.401
50.3692,5.92,591.2304
42.6086,9.6,133.8258
52.0982,14.15,578.5802
198.2084,11.8,3769.7596
106.1306,6.765,1672.4896
242.6512,NA,12117.56
181.695,13.15,549.285
263.191,NA,6574.775
122.9072,18.7,490.0288
149.9708,13.3,2106.5912
61.5194,9.42,866.8716
170.4422,17.6,2759.0752
149.3076,8.235,1921.4988
162.6894,NA,2588.6304
89.6856,13.15,703.0848
106.3938,12.65,3751.783
73.2354,20.7,1504.708
76.7986,13,2648.5524
256.1356,16.1,6358.39
226.2404,16,4725.8484
118.9124,12.35,3199.8348
103.1332,14,1948.1308
40.0822,20.5,1257.0304
38.0506,8.3,531.3084
130.131,19.2,1038.648
46.9718,9.1,850.8924
255.5014,14.15,5355.0294
122.1414,7.93,2924.1936
114.386,17.1,1245.046
154.6972,16.2,1713.7692
264.7884,6.465,3709.8376
34.3874,7.155,670.4606
212.6244,20.6,3599.3148
94.612,20.25,652.484
189.5556,NA,1126.5336
177.437,15.85,5645.984
266.6884,9,3974.826
213.456,NA,4261.12
50.0034,NA,1992.7394
111.1886,18.7,2334.9606
104.9306,20.85,2299.6732
83.9882,18.35,1202.4348
162.2236,18.6,2900.2248
117.3492,9.8,810.9444
219.8456,15.1,6189.2768
188.7898,NA,2057.9878
48.1034,7.09,1069.2748
102.8332,NA,2768.3964
57.2562,NA,2073.967
127.5362,NA,1006.6896
188.9872,9.5,1323.6104
48.6718,19,614.5334
37.919,20.5,183.095
125.2704,19.85,2127.8968
145.7786,21.1,1444.786
132.9626,NA,3279.065
260.3304,15.1,5424.9384
98.7726,19.7,1859.5794
97.3726,16.2,2055.3246
96.5094,18.1,1332.9316
42.5428,10.195,878.856
157.8288,6.55,2514.0608
94.4094,15.85,1428.141
157.3604,NA,6021.4952
75.267,12.1,612.536
100.6332,16.5,1537.998
197.311,NA,392.822
109.1886,16.7,222.3772
76.7354,NA,2783.7098
159.0604,11.1,792.302
168.279,11.35,2376.906
53.1666,9.195,768.999
160.4604,NA,316.9208
127.3336,18.85,3962.8416
250.3092,8,6723.2484
41.9796,19.1,701.7532
152.234,NA,1071.938
44.4112,NA,767.0016
149.4708,NA,3159.8868
46.506,6.36,652.484
151.7024,19.6,2884.2456
130.9968,NA,4828.3816
209.0638,17.1,3520.0846
150.7366,NA,906.8196
113.2834,NA,4376.9692
126.7336,8.76,639.168
84.225,6.775,3162.55
116.1176,16.25,2633.9048
89.4856,19.85,1054.6272
189.9872,19.75,3781.744
91.4146,6.96,638.5022
53.7298,8.935,593.2278
113.7834,8.26,115.1834
218.3166,6.71,1959.4494
263.491,8.945,1840.937
107.8938,12.65,750.3566
107.3938,15,750.3566
196.5768,15.35,7685.9952
109.5228,14.35,1768.3648
